,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих существ не ядовито?,Енот,Скорпион,Эфа,Каракурт
1,"Где происходит действие романа Ремарка ""Чёрный обелиск""?",В Германии,В Австрии,Во Франции,В Италии
2,"Как называется ветер, приносящий засуху?",суховей,суходол,сухолом,сухостой
3,"Кем являлись герои романа Ф. Достоевского ""Бесы""?",Революционеры,Журналисты,Священники,Сектанты
4, В каком городе производили самолет ТУ-144?,Воронеж,Ульяновск,Самара,Иркутск
5,Какое из этих галактических образований имеет большие размеры?,Ланиакея,Млечный Путь,Местная Группа галактик,Сверхскопление Девы
6,"Какая из международных спортивных федераций избрала своим девизом фразу: ""Мы одна семья""?",Шахмат,Футбола,Фехтования,Баскетбола
7,На соревнованиях высокого уровня по какой игре не обойтись без ардезии?,Бильярд,Покер,Шахматы,Настольный теннис
8,Сколько государств «Большой двадцатки» (G-20) частично или полностью расположены в Южном полушарии Земли?,5,6,4,7
9,Космическая туманность с каким названием существует?,Голова Ведьмы,Хвост Дракона,Глаз Тролля,Ухо Гоблина
