,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Столицей какой страны является Баку?,Азербайджан,Грузия,Россия,Армения
1,Кто первым увидел воскресшего Иисуса Христа?,Мария Магдалина,Лука,Петр,Иоанн
2,Какая буква в русском языке всегда обозначает мягкий звук?,Й,Ц,Ж,Л
3,Чем фактически является Олимп?,Горный массив,Деревня для спортсменов,Гора,Агора
4,Кто сыграл в кино героиню по имени Бабетта?,Б. Бардо,К. Кардинале,С. Лорен,Дж. Мазина
5,"Какой автомобильной компании принадлежит марка ""Плимут""?",Крайслер,Форд,Хонда,Дженерал Моторс
6,Вице-губернатором какой губернии был Салтыков-Щедрин?,Рязанской,Ярославской,Владимирской,Смоленской
7,"Какое из этих животных относится к тому же классу позвоночных, что и исполинская саламандра?",Лягушка,Варан,Черепаха,Крокодил
8,"Какой из этих московских храмов построен в стиле ""нарышкинское барокко""?",Церковь Покрова в Филях,Церковь Казанской иконы Божьей Матери в Узком,Церковь Вознесения Господня в Коломенском,Церковь Николая Чудотворца в Хамовниках
9,Какой из перечисленных танцев не исполняется в опере-балете Игоря Стравинского «История солдата»?,Фокстрот,Танго,Регтайм,Вальс
