,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой из этих полнометражных мультфильмов создан в США, а не у нас?","""Золушка""","""Приключения Буратино""","""Аленький цветочек""","""Конек-Горбунок"""
1,Каким прибором измеряют сопротивление проводника?,Омметр,Амперметр,Гигрометр,Вольтметр
2,Каким пальцем пациент должен дотронуться до кончика носа в кабинете невропатолога?,Указательным,Большим,Безымянным,Мизинцем
3,Сколько различных номиналов у банкнот российских рублей образца 1997 года?,Семь,Восемь,Пять,Шесть
4,"Кто написал ""Неаполитанскую песенку""?",Чайковский,Шопен,Вивальди,Бетховен
5,Как называется гибрид яка и коровы?,хайнак,гаур,бантенг,купрей
6,Каким термином в музыке обозначается ускорение темпа?,Стрингендо,Алленгордо,Ритенуто,Раллентандо
7,Согласно завещанию какого автора его знакомым вместе с извещением о смерти вручались его книги?,И. А. Крылов,В. А. Жуковский,М. В. Ломоносов,Г. Р. Державин
8,Какой из этих американских биатлонистов является чемпионом мира?,Лоуэлл Бэйли,Сем Кордел,Джей Хаккинен,Брайан Ольсен
9,"Кто из этих асов авиации является единственным в мире летчиком, совершившим четыре воздушных тарана?",Б.И. Ковзан,П.Н. Нестеров,Е.И. Зеленко,А.С. Хлобыстов
