,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Строка из чьего стихотворения стала названием фильма ""Звезда пленительного счастья""?",Пушкин,Лермонтов,Некрасов,Державин
1,Как на персидском языке называется дворец?,Сарай,Барак,Xлев,Амбар
2,За что вручали самую известную медаль Великой отечественной войны?,За отвагу,За мужество,За смелость,За храбрость
3,Какой из этих доменов соответствует Германии?,.de,.gm,.gr,.dl
4,"Что обозначает шахматный термин ""цугцванг""?",Отсутствие полезных ходов,Маневрирование,Оборона,Продвижение
5,Какой город был столицей древней Ассирии?,Ниневия,Мелид,Дамаск,Калах
6,Где впервые в мире были официально введены автомобильные номера?,США,Италия,Великобритания,Германия
7,Кто из персонажей оперы Р. Леонкавалло «Паяцы» не актёр?,Сильвио,Беппо,Канио,Тонио
8,Какое германское племя в 410 г. разграбило Рим?,Вестготы,Вандалы,Остготы,Лангобарды
9,С какого срока беременности начинается перинатальный период?,28 недель,38 недель,18 недель,8 недель
