,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что отличает катамаран от других судов?,два корпуса,две трубы,две палубы,два весла
1,"Как называются горы Москвы, которые когда-то назывались Ленинскими?",Воробьёвы,Снегирёвы,Ласточкины,Трясогузкины
2,Фигурой фольклора какой страны были банши?,Ирландия,Франция,Англия,Португалия
3,Кто во время взятия Берлина командовал первым Белорусским фронтом?,Жуков Г.К.,Конев И.С.,Рокоссовский К.К.,Василевский М.В.
4,"Кто из представленных ниже композиторов признан ""отцом польской оперы""?",Станислав Монюшко,Роман Палестер,Артур Малявский,Генрик Венявский
5,"На чьи стихи написана песня ""День Победы""?",Харитонов,Добронравов,Матусовский,Ошанин
6,В каком из этих фильмов снимался Юрий Никулин?,«Девушка с гитарой»,«Девушка с характером»,«Девушка без адреса,«Девушка с маяка»
7,Какая птица не вытягивает свою шею в полете?,Пеликан,Лебедь,Фламинго,Журавль
8,Какая древняя культура впервые применила алфавитное (буквенное) письмо?,Финикийцы,Ассирийцы,Евреи,Халдеи
9,В устье какой реки водятся пресноводные дельфины?,Амазонка,Миссисипи,Конго,Хуанхэ
