,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что стрелок просил у царя за победу над диким вепрем в песне Владимира Высоцкого?,портвейна бадью,цистерну спирта,бочку варенья,корзину печенья
1,Какой город принимал Олимпиаду в 1980 году?,Москва ,Рим ,Одесса,Пекин
2,Кто из этих русских царей царствовал раньше?,Иван VI,Павел I,Александр I,Петр III
3,Какая среди этих стран является родоначальником хоккея?,Канада,Чехия,США,Россия
4,Какой формы игральные карты Ганджифа?,Круглые,Квадратные,Овальные,Прямоугольные
5,Чему равна одна международная морская миля?,1852 м,1844 м,1814 м,1836 м
6,Какой орган поражает болезнь Хашимото?,Щитовидная железа,Половые железы,Надпочечники,Гипофиз
7,Чему равен 1 английский джилл?,0.142 л,1.136 л,4.546 л,0.568 л
8,"«Человек есть тайна. Её надо разгадать, и, ежели будешь ее разгадывать всю жизнь, не говори, что потерял время». Кто автор этих слов?",Достоевский,Тютчев,Чехов,Пушкин
9,"Как до своего переезда в 2008 году называлась команда НБА ""Оклахома-Сити Тандер""?",Сиэтл Суперсоникс,Индиана Пэйсерс,Милуоки Бакс,Портленд Трэйл Блэйзерс
