,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого гриба не существует?,подкаблучник,подтопольник,подберёзовик,подосиновик
1,"Как называется группа народов центральной Африки, отличающихся очень низким ростом?",Пигмеи,Папуасы,Зулусы,Берберы
2,Символом какого города является статуя «Писающий мальчик»?,Брюссель,Амстердам,Андерлехт,Берн
3,"Кто из участников группы ""Битлз"" выступал под псевдонимом?",Ринго Старр,Пол Маккартни,Джордж Харрисон,Джон Леннон
4,"Кому адресовал Кутузов слова: ""Я прощаю, государь, но Россия Вам этого никогда не простит""?",Александру I,Павлу I,Александру II,Николаю I
5,Какая из греческих муз изображалась с лирой в руках?,Терпсихора,Клио,Урания,Талия
6,Какой английский монарх скончался в 1952 году?,Георг VI,Эдуард IV,Георг IV,Эдуард VI
7,Какой город находится не в Челябинской области?,Макушино,Еманжелинск,Катав-Ивановск,Сатка
8,В каком дворце Санкт-Петербурга 27 апреля 1906 года состоялось первое заседание Государственной думы Российской империи?,Таврический дворец,Строгановский дворец,Зимний дворец,Аничков дворец
9,Какая звезда находится не внутри Местного межзвёздного облака?,Антарес,Альтаир,Фомальгаут,Арктур
