,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих ювелирных материалов не является органическим соединением?,Малахит,Жемчуг,Коралл,Янтарь
1,"Страна, лежащая на Апеннинском полуострове.",Италия,Греция,Испания,Португалия
2,Каким оружием Пересвет поразил Челубея на картине художника М. Авилова?,Копьем,Мечом,Секирой,Топором
3,"Кто автор картины ""Подсолнухи""?",Ван Гог,Дега,Мане,Ренуар
4,"Кто из поэтов посвятил стихи людям, которые «ушли не долюбив. Не докурив последней папиросы»?",Н. Майоров,М. Кульчицкий,П. Коган,П. Антокольский
5,Какая из этих планет носит имя дедушки бога Зевса?,Уран,Сатурн,Юпитер,Нептун
6,"Как называются мелкие трещины, покрывающие краску на старых картинах?",Кракелюр,Канфар,Кракле,Каннелюры
7,На каком из бульваров московского Бульварного кольца в 1995 году был установлен памятник Сергею Есенину?,На Тверском,На Сретенском,На Рождественском,На Страстном
8,Какой артист Московского гастрольного театра комедии был известен своими гениальными пародиями на многих мхатовских актеров?,Геннадий Дудник,Николай Скоробогатов,Борис Чукаев,Федор Одиноков
9,"Какое дерево, согласно гороскопу друидов, подходит тому, кто родился 31 декабря?",Яблоня,Инжир,Клен,Ясень
