,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что в соревнованиях принимается за основу при распределении боксёров по категориям?,вес,рост,объём талии,размер кулака
1,"Какую женщину Шерлок Холмс называл не иначе, как «эта женщина»?",Ирен Адлер,Мэри Морстен,Берил Степлтон,Мисс Хадсон
2,Как называется коллекционирование монет?,Нумизматика,Бонистика,Фалеристика,Филофония
3,Кто из отечественных актеров не исполнял в фильмах роль Ф. Э. Дзержинского?,Михаил Ефремов,Михаил Козаков,Василий Лановой,Василий Ливанов
4,Сколько полных лет длилась Афганская война с участием советских войск?,9,8,7,10
5,Какую из этих оперетт создал не И. Кальман?,"""Прекрасная Елена""","""Графиня Марица""","""Баядера""","""Фиалка Монмартра"""
6,Как называется уксусная кислота по международной номенклатуре?,Этановая кислота,Бутановая кислота,Пропионовая кислота,Метановая кислота
7,Из какого материала сделан монумент Родина-мать в Киеве?,Нержавеющая сталь,Титан,Легированный сплав,Дюралюминий
8,О какой скандинавской стране Бенни Андерсен написал: «Это маленькая нервная страна улыбчивых сумасшедших»?,Дания,Норвегия,Швеция,Исландия
9,Какой город возглавляет рейтинг Mercer городов мира по уровню качества жизни?,Вена,Мюнхен,Женева,Сидней
