,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что делает бабушка в песне Гарика Сукачёва?,курит трубку,радуется кубку,носит юбку,любит Бубку
1,"Кто исполнил главную роль в фильме ""Люди и манекены""?",Аркадий Райкин,Михаил Задорнов,Юрий Никулин,Лев Дуров
2,Сколько границ и сторон у ленты Мёбиуса?,1 граница и 1 сторона,2 границы и 1 сторона,2 границы и 2 стороны,1 граница и 2 стороны
3,Какой из этих газов преобладает в атмосфере Марса?,Углекислый газ,Водород,Азот,Кислород
4,Как называется процесс преобразования компьютерной программы в машинные коды?,Трансляция,Семантика,Функция,Синтаксис
5,"Как называлась 1-я золотая монета, чеканившаяся в Киевской Руси в конце X, начале XI века?",Златник,Злот,Злотый,Золотник
6,Где находится город Харовск?,В Вологодской области,В Магаданской области,В Костромской области,В Нижегородской области
7,Кто из перечисленных путешественников был первооткрывателем озера Байкал и составителем первой карты Дальнего Востока?,Курбат Афанасьевич Иванов,Иван Юрьевич Москвитин,Дмитрий Яковлевич Лаптев,Ерофей Павлович Хабаров
8,Что такое эндаумент?,Целевой капитал некоммерческой организации,"Экономический урон, которому подвержены держатели денег","Статистический финансовый показатель, характеризующий изменчивость цены","Доход, получаемый от эмиссии денег"
9,Какая из наук не входила в тривиум — первую ступень образования в средние века?,Арифметика,Диалектика,Риторика,Грамматика
