,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Коронной фразой какого киногероя стала: «I’ll be back»?,Терминатор,Рокки,Рэмбо,Дарт Вейдер
1,На какой реке стоит Киев?,Днепр,Десна,Дон,Днестр
2,Кто на работе занимается изготовлением самсы?,кулинар,кузнец,бондарь,шорник
3,Сколько башен у Московского Кремля?,20,19,25,17
4,Как с латыни переводится слово «алиби»?,в другом месте,чистая совесть,вторая жизнь,отсутствие вины
5,Кто из великих художников Возрождения расписывал Сикстинскую капеллу Ватикана?,Микеланджело,Леонардо,Рафаэль,Тициан
6,Какое название получил первый китайский луноход?,«Нефритовый заяц»,«Мраморный тигр»,«Гранитный дракон»,«Базальтовая панда»
7,Сколько ядер лежит перед Царь-пушкой?,Четыре,Одно,Три,Десять
8,Какой тип геральдического щита имеет герб Украины?,Английский,Французский,Византийский,Испанский
9,Какую птицу не описывал Л. Толстой в журнале «Детские забавы»?,Ворона,Орел,Сова,Колибри
