,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого материка на Земле не существует?,Азия,Антарктида,Австралия,Африка
1,Какой мультипликационный кот страдал от ожирения?,Гарфилд,Том,Матроскин,Леопольд
2,Флаг какой страны был взять за основу при разработке флага Италии?,Франции,Венгрии,Бельгии,Андорры
3,"Что скапливается в Собачьих пещерах, находящихся в Италии?",Углекислый газ,Шерсть,Лёд,Кальцит
4,К какому классу относятся 95% всех современных рыб?,Лучеперые,Лопастеперые,Акантоды,Хрящевые
5,Какое название получила на Западе легендарная советская система управления массированным ответным ядерным ударом «Периметр»?,Мертвая рука,Последний привет,Восточный экспресс,Северный орел
6,Как умер великий испанский архитектор Гауди?,Попал под трамвай,От болезни,Утонул,Убили
7,Какой город является столицей штата Делавэр?,Довер,Аннаполис,Чарлстон,Гаррисберг
8,Кто из этих президентов США получил Нобелевскую премию мира после ухода с поста президента?,Джимми Картер,Теодор Рузвельт,Линдон Джонсон,Вудро Вильсон
9,Сборная какой страны является лидером по количеству титулов чемпиона мира по регби?,Новая Зеландия,Австралия,ЮАР,Англия
