,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько катетов у прямоугольного треугольника?,2,1,3,0
1,"В каком положении крылатое млекопитающее, известное как летучая мышь, отдыхает?",Вверх ногами,На спине,На животе,На боку
2,Какая из этих шуб имеет мех внутрь и наружу?,Доха,Тулуп,Полушубок,Дубленка
3,Из какого материала изготавливался жертвенный нож ацтеков?,Из обсидиана,Из кости,Из бронзы,Из кварца
4,"Какой валютный код, по ISO 4217, имел российский рубль до деноминации 1998 года?",RUR,RBL,ROU,RUB
5,"Врачи какой специальности используют термин ""цветовой показатель""?",Гематологи,Окулисты,Гастроэнтерологи,Дерматологи
6,К какому виду русского сектантства (религиозного течения) предположительно принадлежал Григорий Распутин?,Хлысты,Субботники,Духоборцы,Скопцы
7,Растворимость какого из этих газов в воде ниже?,Кислород,Углекислый газ,Хлор,Ацетилен
8,"В каком фильме режиссера Владимира Басова-старшего зрелых персонажей играли известные актеры, а на роли этих персонажей в юности были приглашены их дети?","""Время и семья Конвей""","""Щит и меч""","""Метель""","""Опасный поворот"""
9,"Кто был владельцем музыкального театра ""Moon River""?",Энди Уильямс,Фрэнк Синатра,Одри Хепберн,Луи Армстронг
