,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как часто называют системную плату компьютера?,Материнской,Отцовской,Нецензурной,Тёщиной
1,В каком романе Дюма нет д’Артаньяна?,«Графиня де Монсоро»,«Двадцать лет спустя»,«Три мушкетёра»,«Виконт де Бражелон»
2,Кто изобрёл перископ?,Гутенберг ,Эдисон,Гюйгенс,Франклин
3,"В каком польском городе зародилось движение ""Солидарность""?",Гданьск,Гдыня,Вроцлав,Познань
4,Атрибутом какого божества была сова?,Афина,Гера,Гермес,Аид
5,"Как звали императора ""Священной Римской империи"" по прозвищу Барбаросса (краснобородый)?",Фридрих,Карл,Генрих,Дитрих
6,"Кто автор картины ""Христос в доме Марфы и Марии""?",Диего Веласкес,Хусепе де Рибера,Эль Греко,Франсиско де Сурбаран
7,На гербе какого из этих государств есть изображение его очертаний?,Мадагаскар,Литва,Палау,Уругвай
8,"Кто автор сказки ""Конёк-скакунок""?",Басов-Верхоянцев,Мамин-Сибиряк,Салтыков-Щедрин,Ершов
9,"Какое стихотворение Киплинга Евгений Агранович переделал в 1941 году в маршевую песню своей роты, позже исполненную Марком Бернесом?","""Пыль""","""Если""","""Баллада о Востоке и Западе""","""А цыган идёт"""
