,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называлась атомная подводная лодка, затонувшая в августе 2000 года?",«Курск»,«Тула»,«Белгород»,«Комсомолец»
1,В какой молодежной субкультуре принято одеваться в черный и розовый тона?,Эмо,Хиппи,Панк,Готика
2,Как называют сына моей матери от другого отца?,Единоутробный брат,Пасынок,Сводный брат,Единокровный брат
3,Перегонка какого продукта лежит в основе производства кальвадоса?,Сидр,Фраппе,Пульке,Эль
4,"Как называется раздел зоологии, изучающий паукообразных?",Арахнология,Фелинология,Энтомология,Териология
5,Какое блюдо придумал Иоганн Ланер?,Сосиски,Сардельки,Шпикачки,Зразы
6,"Какому поэту принадлежат строки: «Сколько надо отваги, Чтоб играть на века, Как играют овраги, Как играет река...»?",Б. Пастернак,М. Цветаева,А. Ахматова,О. Мандельштам
7,У какой из этих достопримечательностей в городе Вашингтоне нет лестницы перед входом?,У монумента Вашингтона,У Капитолия,У Верховного суда,У мемориала Линкольна
8,"Под каким названием выпускался экспортный вариант советского зенитного ракетного комплекса ""Куб"", поставлявшийся в вооружённые силы более 30 стран?","""Квадрат""","""Ураган""","""Перун""","""Бук"""
9,"Какой ответ у суданской загадки: ""Рот — на груди, зад — на бедре""?",Грудной младенец,Краб,Туча,Мельница
