,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Чем на Руси обещали накормить, когда грозили телесными наказаниями?",Березовой кашей,Дубовыми макаронами,Липовой отбивной,Сосновой яичницей
1,"Лист какого растения изображен на германских монетах номиналом 1, 2 и 5 евроцентов?",Дуба,Клёна,Берёзы,Магнолии
2,Какая из этих стран не имеет морского побережья?,Македония,Словения,Хорватия,Албания
3,"Какое имя носил правитель Руси, бывший сыном Рюрика?",Игорь,Олег,Святослав,Владимир
4,Как называется самая тяжелая степень умственной отсталости?,Идиотия,Деменция,Дебильность,Имбецильность
5,"Какой архитектор, девиз которого был: «Человек должен жить в гармонии с природой», построил знаменитый асимметричный дом в Вене?",Фриденсрайх Хундертвассер,Иоганн фон Хильденбрандт,Карл Эн,Адольф Лоз
6,Какое прозвище имеет штат Айова?,Глаз ястреба,Золотой штат,Штат конституции,Земля очарования
7,Кто сказал фразу: «У вас не будет второго шанса произвести первое впечатление»?,Коко Шанель,Ежи Лец,Уитни Хьюстон,Мэрилин Монро
8,В каком созвездии находится звезда Шаула?,Скорпион,Корма,Лев,Киль
9,Кто из этих писателей был одним из первых ведущих телевизионной передачи «Человек и закон»?,Анатолий Безуглов,Лев Шейнин,Юлиан Семёнов,Аркадий Ваксберг
