,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой фрукт не относится к цитрусовым?,киви,грейпфрут,лайм,лимон
1,Кто такой негоциант?,Купец,Паломник,Путешественник,Посол
2,Что в Древней Греции запрещалось делать во время Олимпийских игр?,Воевать,Петь песни,Пить вино,Мыться
3,Как на Руси назывались лапти из пеньковой веревки?,Чуни,Ошметки,Коты,Опорки
4,Как звали Российскую императрицу Екатерину I до восшествия на престол?,Марта Скавронская,Елена Глинская,Марина Мнишек,Евдокия Лопухина
5,В какой части тела человека находится ромбовидная мышца?,Туловище,Шея,Нижняя конечность,Верхняя конечность
6,"Как переводится с японского ""гири тёко"" — подарок от женщины мужчине в День святого Валентина?",Шоколад обязательства,Интимный шоколад,Шоколад верности,Шоколад любви
7,"Как с 1848 года стали именоваться ""вольные хлебопашцы""?",Государственные крестьяне,Посессионые крестьяне,Приписные крестьяне,Однодворцы
8,Какой из перечисленных Ост-Индских компаний не существовало?,Испанская,Австрийская,Датская,Шведская
9,"Вероятным античным прототипом героини какой известной сказки была гетера Родопис, жившая, предположительно, в VI веке до н. э.?","""Золушка""","""Рапунцель""","""Белоснежка и семь гномов""","""Дикие лебеди"""
