,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто воровал яблоки из царского сада в русской народной сказке ""Иван-царевич и Серый волк""?",Жар-птица,Баба-яга,Серый волк,Иван-царевич
1,В каком виде общественного транспорта в Москве не работали кондукторы?,В метро,В трамвае,В автобусе,В троллейбусе
2,"Из скольких частей состоит книга ""Путешествия Гулливера""?",4,2,3,5
3,Какая из этих монет не являлась испанской?,Йена,Реал,Мараведи,Эскудо
4,"В какой части человеческого организма можно найти ""конский хвост""?",В позвоночнике,В грудной клетке,В семенном канатике,В глазном яблоке
5,Кто является автором этих строк: «Виделось мне; кабы тая В моих прекрасная дева Умре руках вся нагая...»?,Тредиаковский,Хвостов,Сумароков,Ломоносов
6,"Какой немецкий артист стал широко известен советскому зрителю по роли Гитлера в фильмах ""Освобождение"" и ""Семнадцать мгновений весны""?",Фриц Диц,Бруно Ганц,Мартин Вуттке,Ахим Петри
7,"Представители какой национальности в Узбекистане, согласно статистическим данным на 2020 год, находятся на втором месте по численности?",Таджики,Казахи,Киргизы,Русские
8,Население какого из перечисленных городов России составляет менее 500 тысяч человек?,Магнитогорск,Тольятти,Новокузнецк,Набережные Челны
9,"Какой из вариантов депрессии протекает со злобностью, мрачной раздражительностью, чувством неприязни к окружающим?",дисфорическая депрессия,анксиозная депрессия,ипохондрическая депрессия,меланхолическая депрессия
