,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается русская пословица: «Торговали — веселились, подсчитали — …»?",Прослезились,Удивились,Разозлились,Подавились
1,Сколько углов у трапеции?,4,2,6,0
2,Как иначе называют хлористый аммоний?,нашатырь,аммиак,купорос,известняк
3,Чем занимались баядеры в Индии?,Танцевали,Предсказывали судьбу,Делали массаж,Пели
4,"Как называлась античная мера длины, составляющая чуть меньше двух метров?",оргия,сатурналия,вакханалия,бардак
5,Кто является основателем системного подхода в изучении политической системы общества?,Д.Истон,М.Дюверже,В.Парето,М.Вебер
6,"Как назывался звукозаписывающий лейбл, основанный в 1968 году группой The Beatles?",«Apple»,«Apricot»,«Avocado»,«Orange»
7,Укажите годы жизни Л.Н. Толстого,1828-1910,1814-1841,1799-1837,1868-1936
8,Какое из этих австралийских животных не имеет сумки?,Утконос,Ехидна,Вомбат,Коала
9,Какую породу лошадей вывели индейцы племени не-персе?,Аппалуза,Марвари,Дестриэ,Хакнэ
