,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из этих ученых проводил свои опыты на Пизанской башне?,Галилей,Коперник,Браге,Бруно
1,Как называется откидная часть кабины военного самолёта?,Фонарь,Крышка,Абажур,Покрышка
2,У кого кровь голубая?,Раки,Крысы,Короли,Дети
3,Какая песня являлась официальным гимном Военно-воздушных сил СССР?,«Марш авиаторов»,«Как птицы в непогоду»,«Песня летчиков»,«Высший пилотаж»
4,"Какого цвета, по словам Рошфора, была лошадь д&#39;Артаньяна?",Ярко-желтого,Грязно-белого,Сине-черного,Бледно-красного
5,"В каком городе делают часы ""Чайка""?",Углич,Ярославль,Самара,Москва
6,Какая наука изучает вышедшие из употребления бумажные деньги?,Бонистика,Фалеристика,Геральдика,Нумизматика
7,На какой реке стоит город Зима?,Ока,Дон,Енисей,Амур
8,Какого художника считают главой венецианской школы Высокого и Позднего Возрождения?,Тициан,Веронезе,Рафаэль,Тинторетто
9,Какой из этих музыкальных инструментов является небольшим металлическим гонгом?,сёко,вагон,хитирики,гакубива
