,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как назывался советский космический аппарат многоразового использования?,"""Буран""","""Молния""","""Ураган""","""Уран"""
1,"Отдел пищеварительной системы, на стенках которого располагаются ворсинки",Тонкая кишка,Прямая кишка,Пищевод,Желудок
2,В чём состязаются на Темзе Оксфордский и Кембриджский университеты?,академическая гребля,парусная регата,плавание,прыжки в воду
3,В каком городе намеревался открыть свечной заводик отец Фёдор из «Двенадцати стульев»?,Самара,Рыбинск,Астрахань,Ярославль
4,Какой язык является наиболее распространенными языком в Канаде после английского и французского?,Китайский,Испанский,Пенджаби,Немецкий
5,Какое из морей омывает берега Антарктиды?,Росса,Арафурское,Линкольна,Коро
6,Кто из композиторов впервые написал оперу о Фигаро по пьесе Бомарше?,Паизиелло,Моцарт,Чимароза,Россини
7,Кто из чемпионов мира по шахматам первой половины XX века навсегда остался непобежденным?,Алехин,Ласкер,Капабланка,Эйве
8,В каком году началась вторая опиумная война?,1856,1890,1833,1866
9,У какого радиоактивного изотопа самый маленький период полураспада?,O-15,C-14,N-13,T
