,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не помогало героине сказки «Алиса в стране чудес» изменять свои размеры?,Кальян,Напиток,Гриб,Пирожок
1,"Государство, расположенное на полуострове Ютландия.",Дания,Джакарта,Куба,Греция
2,Какие элементы не исполняются в спортивных танцах на льду?,выбросы,вращения,поддержки,дорожки шагов
3,Кто из этих учёных изобрёл маятниковые часы?,Христиан Гюйгенс,Исаак Ньютон,Джеймс Максвелл,Томас Юнг
4,"На флаге какого государства изображена надпись: ""Порядок и прогресс""?",Бразилия,ЮАР,Пакистан,Индонезия
5,В какой месяц республиканского календаря произошел контрреволюционный переворот во Франции 27 июля 1794 года?,Термидор,Мессидор,Брюмер,Прериаль
6,"Кто из советских вождей был единственным, по которому была совершена панихида Русской Православной Церковью?",Сталин,Брежнев,Андропов,Хрущёв
7,Какой сорт сыра стал символом равенства между бедными и богатыми после Великой Французской революции?,Бри,Валансэ,Бле-де Кос,Бофор
8,"О какой науке были произнесены слова: «Хочется подчеркнуть законность и достоинство позиции человека, понимающего место и роль своей деятельности в развитии естественных наук, техники, да и всей человеческой культуры»?",Математика,Физика,Инженерное дело,Философия
9,Кто из лидеров антисоветского Карельского восстания был известен под псевдонимом «Дедушка Вяйнямёйнен»?,Василий Левонен,Осипп Борисайнен,Эрик Хейнрикс,Ялмари Таккинен
