,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что в буквальном переводе с испанского означает название знаменитого танго Карлоса Гарделя ""Por una cabeza""?",На одну голову,Первый блин комом,Один в поле не воин,После первой не закусываю
1,"Для изготовления чего применяется сушеная селезенка вепря Ы согласно произведению братьев А. и Б. Стругацких ""Трудно быть богом""?",Лекарств,Мыла,Краски,Духов
2,Что бывает у шапки?,«Опушка»,«Полянка»,«Тропинка»,«Чащоба»
3,Какая из этих птиц в 6 лет создает пару на всю оставшуюся жизнь?,Стерх,Чибис,Пустельга,Баклан
4,Что дало название виду спорта регби?,Город,Фамилия основателя,Гора,ВУЗ
5,Какая из этих картин Леонардо да Винчи находится в Эрмитаже?,"""Мадонна с цветком""","""Мадонна в скалах""","""Дама с горностаем""","""Поклонение волхвов"""
6,Какой из этих языков относится к романской группе?,Валлонский,Вилямовский,Фризский,Фламандский
7,В каком из мистических мест Чехии находятся «врата в ад»?,Замок Гоуска,Челяковицкое кладбище,Староместская ратуша,Катакомбы Йиглава
8,В съёмках какого из перечисленных советских фильмов не был задействован московский район Чертаново?,«Три дня в Москве»,«Забытая мелодия для флейты»,«Служебный роман»,«Такси-блюз»
9,"Какой из этих музыкальных инструментов народов Востока относится как к струнным, так и к ударным инструментам?",Сантур,Дарбука,Гопуз,Сетар
