,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто режиссер-постановщик мультсериала «Ну, погоди!»?",Вячеслав Котеночкин,Уолт Дисней,Евгений Петросян,Аркадий Xайт
1,"Что в переводе с английского означает слово ""коктейль""?",Петушиный xвост,Индюшачий гребень,Фазанье крыло,Лебединая шея
2,"Как называется игра, состоящая в написании стихов на заранее заданные рифмы?",Буриме,Рефрен,Стихарь,Серсо
3,К какой группе пород собак относится бобтейл?,овчаркам,легавым,гончим,терьерам
4,"Какой город, согласно Лермонтову, ""на карте генеральной кружком означен не всегда""?",Тамбов,Мичуринск,Моршанск,Богоявленск
5,"Кто возглавлял группу астрономов, разработавших в 45 г. до. н. э. Юлианский календарь?",Созиген,Клавдий Птолемей,Плиний Старший,Варрон
6,На каком стадионе имени кого проводятся теннисные матчи Открытого чемпионата Австралии?,Рода Лейвера,Ивонны Гулагонг,Джона Ньюкомба,Кена Розуолла
7,Какой из этих псевдонимов не принадлежал Лермонтову?,Феофилакт Косичкин,Гр. Диарбекир,Lerma,Ламвер
8,Первая мировая война велась между Центральными державами и Антантой. Какая из этих стран входила в число Центральных держав?,Болгария,Испания,Румыния,Италия
9,Территорию какой из этих стран не охватывает Восточно-Африканское плоскогорье?,Кения,Уганда,Танзания,Замбия
