,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое украшение французская королева подарила герцогу Бекингэму в романе «Три мушкетёра»? ,подвески ,колье ,браслеты ,серьги 
1,Что раскладывал Штирлиц в минуты раздумий?,Спички,Постель для сна,Пасьянс,Дрова в камине
2,Какая из планет практически лишена атмосферы?,Меркурий,Венера,Марс,Земля
3,Словами какого героя начинается повесть Н. Гоголя «Тарас Бульба»?,Тарас Бульба,Андрий,Есаул Дмитро Товкач,Остап
4,Как называлась драма режиссера Пола Томаса Андерсона с участием Уильяма Мейси и Джулианны Мур?,«Магнолия»,«Хризантемы»,«Мимоза»,«Подсолнухи»
5,Какому государству принадлежит остров Европа?,Франция,США,Россия,Англия
6,"Чем, согласно песне Александра Галича, подписывается договор о продаже души дьяволу?",Чернилами,Молчанием,Словами,Кровью
7,Какой из перечисленных элементов относится к рёберным прыжкам в фигурном катании?,Риттбергер,Лутц,Тулуп,Флип
8,Какая кость человеческого скелета имеет наибольший процент покрытия суставным хрящом?,Таранная,Кубовидная,Головчатая,Лобковая
9,Кто из этих MC баттл-рэперов обыгрывал рэпера Oxxxymiron'а в словесном поединке?,Слава КПСС,Крип-А-Крип,Johnyboy,ST
