,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какую цифру нужно перевернуть набок, чтобы получить знак бесконечности?",8,6,0,1
1,Сколько художников работало под псевдонимом Кукрыниксы?,Три,Два,Четыре,Пять
2,В каком городе проходила Зимняя Олимпиада 2002 года?,Солт-Лейк-Сити,Тампере,Саппоро,Давос
3,На какой территории Соединённого Королевства в сентябре 2014 года прошёл референдум о независимости?,В Шотландии,В Северной Ирландии,В Уэльсе,В Англии
4,"Что ради спасения срубил несколько лет назад находчивый канадский турист, заблудившись в лесу?",опору ЛЭП,деньги,домик,дерево
5,Какое утверждение о природе Антарктиды неправильное?,Самый влажный материк,Самый холодный материк,Самый высокий материк,Материк с крупнейшими запасами пресной воды
6,"В какой геологический период, предположительно, появились рыбы?",Силур,Неоцен,Триас,Кембрий
7,Кто из римских поэтов был выслан из Рима?,Овидий,Гораций,Вергилий,Катулл
8,"Какая из героинь опер Р. Вагнера, уже дав согласие стать женой короля Марка, полюбила его племянника — рыцаря, когда-то убившего её брата?",Изольда,Зиглинда,Сента,Эльза
9,Кто из правителей Японии получил прозвище «Собачий сёгун»?,Токугава Цунаёси,Токугава Хидэтада,Токугава Иэясу,Токугава Иэмицу
