,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кому принадлежит фраза: «Моя голубая мечта — найти друга!»?,Николаю Фоменко,Владимиру Ленину,Карлу Марксу,Вадиму Степанцову
1,Какую лихорадку медики не в силах вылечить?,Золотую,Сенную,Желтую,Москитную
2,Из чего делается майолика?,Из глины,Из меди,Из хрусталя,Из стекла
3,Помаду какого цвета использовали первые дикторы телевидения?,Зеленого,Белого,Черного,Синего
4,Что из перечисленного является простым веществом?,Графит,Селитра,Вода,Сахар
5,"Кто автор следующих строк: «Не властны мы в самих себе И, в молодые наши леты, Даем поспешные обеты, Смешные, может быть, всевидящей судьбе»?",Е. Баратынский,А. Пушкин,А. Фет,Ф. Тютчев
6,"Меркет — самый маленький в мире остров, разделённый между двумя странами. Какими?",Финляндия и Швеция,Великобритания и Франция,Италия и Греция,Норвегия и Швеция
7,"Кому Махатма Ганди написал два письма, которые начинаются с обращения «мой друг»?",Адольфу Гитлеру,Льву Толстому,Уинстону Черчиллю,Иосифу Сталину
8,"Кто автор строк: ""Я в лесу вчера видел русскую идею — // Шла с верёвкой на шее между спиленных сосен""?",Ю. Шевчук,Б. Гребенщиков,А. Макаревич,А. Башлачёв
9,"Где обитал вампир Сава Саванович, герой повести ""Спустя девяносто лет"" Милована Глишича, опубликованной за 17 лет до стокеровского ""Дракулы""?",Действующая мельница,Австрийская казарма,Заброшенная мечеть,Развалины замка
