,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой спортивной игре размер мяча меньше??,Теннис,Футбол,Гандбол,Водное поло
1,Под каким названием более известны инфразвуковые волны микробаромы?,«Голос моря»,«Вопль реки»,«Звук океана»,«Крик озера»
2,Какое игровое амплуа досталось Гарри Поттеру в игре квиддич?,Ловец,Загонщик,Вратарь,Охотник
3,Кто в 2012 году нёс знамя российской делегации на открытии ХХХ Олимпийских игр в Лондоне?,Теннисистка,Волейболистка,Пловчиха,Гимнастка
4,Какого способа выделения эфирных масел из растительных материалов не существует?,дефлегмация,прессование,дистилляция,экстракция
5,Какой футбольный клуб Германии впервые покинул Бундеслигу лишь в 2018 году?,«Гамбург»,«Боруссия» (Дортмунд),«Байер» (Леверкузен),«Бавария» (Мюнхен)
6,Название какого химического элемента не связано своим происхождением со словом «луч»?,Иридий,Радий,Актиний,Радон
7,Чье поведение изучают фелинологи?,Кошек,Змей,Собак,Волков
8,"Через полвека после какого события его участники были по решению Президиума Верховного Совета СССР награждены медалями ""За отвагу""?","Бой ""Варяга"" и ""Корейца"" с японской эскадрой (1904)",Штурм Зимнего дворца (1917),"""Атака мертвецов"" при обороне крепости Осовец (1915)","Восстание на броненосце ""Потёмкин"" (1905)"
9,"Какая актриса стала первой латиноамериканкой, чьё скульптурное изображение представлено в Голливудском музее восковых фигур?",Лусия Мендес,Сальма Хайек,Ева Мендес,Наталия Орейро
