,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто произнес ""Бедный Йорик""?",Гамлет,Борис Ельцин,Рональд Рейган,Папа Карло
1,Как называли жриц любви в Древней Греции?,Гетера,Гера,Артемида,Наложница
2,"Какая буква и в русском, и в латинском написании располагается на одной кнопке клавиатуры вашего компьютера?",C,A,M,E
3,Какая часть цветка после опыления становится плодом?,Пестик,Тычинка,Лепесток,Чашелистик
4,Как иначе называется семейство комаров-дергунов?,«Звонцы»,«Косцы»,«Бойцы»,«Певцы»
5,Какое название дали конструкторы первому в СССР теплоходу на подводных крыльях?,«Ракета»,«Спутник»,«Метеор»,«Комета»
6,В каком азиатском государстве есть музей-квартира А. П. Чехова?,Шри-Ланка,Сингапур,Тайланд,Индонезия
7,"Про кого в романе «Три мушкетёра» говорится, что «его имя произносилось не иначе как шёпотом»?",Отец Жозеф,Герцог Бекингем,Король,Кардинал Ришелье
8,Что такое оксфорды?,ботинки,брюки,перчатки,носки
9,Кто является автором фотоснимка мирового значения - «Знамя Победы над Рейхстагом»?,Евгений Халдей,Роман Кармен,Аркадий Шайхет,Макс Альперт
