,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая птица является символом газетной дезинформации?,Утка,Какаду,Павлин,Страус
1,Что означает слово «геккон»?,Разновидность ящерицы,Древнеримская пехота,Единица индуктивности,Остров в Тихом океане
2,"Что можно узнать о рыбе, сосчитав кольца на ее чешуе?",Возраст,Пол,Вкус,Породу
3,"Какая птица не вьёт гнёзда, а лепит?",Ласточка-касатка,Жаворонок,Трясогузка,Иволга
4,"Как называется историческое событие, произошедшее в 1480 году на территории нынешней Калужской области, которое ознаменовало конец татаро-монгольского ига на Руси?",Стояние,Битва,Осада,Сеча
5,Женой какого императора была Евдокия Лопухина?,Петра I,Алексея Михайловича,Павла I,Ивана Грозного
6,Какое растение не включено в скульптурный сноп фонтана «Дружба народов» на ВДНХ в Москве?                    ,Кукуруза,Пшеница,Конопля,Подсолнечник
7,"Кто является автором слов к песне «Журавли» («Мне кажется порою, что солдаты...»)?",Расул Гамзатов,Михаил Матусовский,Марк Лисянский,Роберт Рождественский
8,"Какой русский город посетил в 1599 году датский король Кристиан IV с эскадрой, предложив принять датское подданство, но получил отказ?",Кола,Корела,Ивангород,Архангельск
9,В честь какого из перечисленных лауреатов Нобелевской премии по химии не назван кратер на Луне?,Альфред Вернер,Герман Эмиль Фишер,Фредерик Жолио-Кюри,Фредерик Содди
