,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В кого по замыслу волшебника должен был превратиться главный герой фильма «Обыкновенное чудо»?,В медведя,В оленя,В волка,В козлёночка
1,Какой метод народной медицины практиковал персонаж «Золотого ключика» Дуремар?,гирудотерапию,иглоукалывание,массаж,водолечение
2,Какие московские пруды назывались когда-то Погаными?,Чистые,Борисовские,Царицынские,Патриаршьи
3,Какой принцип есть в философии?,бритва Оккама,ножницы Паскаля,полотенце Гаусса,кружка Эсмарха
4,Кому мы обязаны возникновением фразы: «Провалиться в тартарары»?,грекам,татарам,туркам,испанцам
5,"Как называется короткий открытый жилет испанских тореадоров, а также шляпа, надевавшаяся к нему?",болеро,танго,хота,фламенко
6,Какая из пар дважды была олимпийскими чемпионами по фигурному катанию?,Гордеева и Гриньков,Бережная и Сихарулидзе,Казакова и Дмитриев,Роднина и Уланов
7,Какой из этих видов мухоморов является съедобным?,Мухомор серо-розовый,Мухомор королевский,Мухомор пантерный,Мухомор порфировый
8,Какое из этих блюд грузинской кухни готовится из баранины?,чанахи,ачма,чахохбили,сацебели
9,Как называется наиболее распространённый в Скандинавии тип деревянных храмов?,каркасная церковь,ярусный храм,клетский храм,многоглавый храм
