,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кого или что не отмоешь добела, если верить русской пословице?",Черного кобеля,Свои грязные дела,Моего дружка мила,Ржавые удила
1,"Каким вкусом обладает съедобная вакцина от коронавируса, разработанная петербургскими учеными на основе молочнокислых бактерий?",Ряженки,Клубничного йогурта,Сыра пармезан,Сливок
2,Какой краской в рукописных книгах на Руси чаще всего писали заглавную букву?,красной,синей,черной,зеленой
3,"Какой бог, согласно древнегреческой мифологии, был одним из двух отцов героя Тесея?",Посейдон,Арес,Зевс,Аполлон
4,В каком из этих фильмов Вицин не играл Гоголя?,«Василий  Суриков»,«Как поссорились Иван Иванович с Иваном Никифоровичем»,«Композитор Глинка»,«Белинский»
5,Что моряки нередко называют «марусиным пояском»?,ватерлинию,якорную цепь,ленточку бескозырки,леерное ограждение палубы
6,Как иначе называется большая полярная чайка?,бургомистр,мэр,полицмейстер,губернатор
7,Что из перечисленного не относится к основным элементам почтовой марки?,Перфорация,Клеевой слой,Указание эмитента,Номинал
8,Кто из «знатоков» был советником Юрия Лужкова по вопросам инновационных технологий?,Нурали Латыпов,Борис Бурда,Борис Блинов,Андрей Козлов
9,Какой винодельческий регион Франции является самым обширным по занимаемой площади?,Лангедок-Руссильон,Бордо,Бургундия,Шампань
