,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Монеты какого достоинства не было в эпоху застоя?,Двадцать пять копеек,Пятнадцать копеек,Пятьдесят копеек,Три копейки
1,Чьим потомком считал себя Остап Бендер?,Янычары,Стрельцы,Мамлюки,Мушкетеры
2,Какая буква находится на гербе города Выборг?,W,V,F,P
3,Какие территориальные единицы образуют Австрийскую Республику?,Земли,Области,Провинции,Кантоны
4,"Кому Сергей Есенин посвятил стихотворение ""Ах, как много на свете кошек...""?",Сестре Александре,Галине Бениславской,Сестре Екатерине,Августе Миклашевской
5,Какой военный план Германии предусматривал наступление танковой армии на Сталинград и Ростов-на-Дону?,«Блау»,«Вайс»,«Гельб»,«Рот»
6,﻿Сколько жён было у Генриха VIII?,6,5,8,7
7,От какого греческого слова произошло имя Галина?,Спокойствие,Вечность,Верность,Дружба
8,На реке Калке в 1223 г. монголо-татарские войска одержали победу над русско-половецкими. Где это было с точки зрения современной географии?,Донецкая область Украины,Ростовская область,Саратовская область,Харьковская область Украины
9,"К творчеству какой группы принадлежат метал-оперы «Эльфийская рукопись», «Эльфийская рукопись: Сказание на все времена» и «Сокровище Энии»?",«Эпидемия»,«Чёрный Кофе»,«Catharsis»,«Гран-КуражЪ»
