,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто вычистил Авгиевы конюшни?,Геракл,Ипполит Матвеевич,Дворник дядя Вася,Аполлон
1,"Как называется место в музыкальном театре, где размещается оркестр?",Яма,Котлован,Овраг,Грот
2,На логотипе какой из этих операционных систем изображен пингвин?,"Linux
",FreeBSD,Solaris,Windows
3,У какой певицы есть песня с названием «П. М. М. Л.»?,Земфира,Жасмин,Алсу,Валерия
4,Чему равен корень 4 степени из 1296?,6,3,4,8
5,Какие три карты одной масти в преферансе (и не только) называются трельяж?,"Валет, дама, король","Дама, король, туз","Десятка, дама, туз","Десятка, валет, дама"
6,Какое имя носила старшая из дочерей князя Щербацкого в романе «Анна Каренина»?,Долли,Кити,Бетси,Натали 
7,"Какой глубоководный аппарат был использован для поиска 1,45-мегатонной водородной бомбы на Паломаресе в 1966 году?",«Алвин»,«Бентос»,«Пайсис»,«Нерей»
8,На флаге какого государства есть только красный и черный цвета?,Албания,Ангола,Афганистан,Алжир
9,Как по-научному называется выгорание взрывчатого вещества?,Дефлаграция,Дефламмизация,Диффамация,Эксплорация
