,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали профессора в ""Собачьем сердце""?",Преображенский,Борменталь,Шариков,Бездомный
1,Какое из этих слов совпадает с фамилией замечательного художника?,Шагал,Сидел,Бежал,Лежал
2,Какая заповедь русской пословицы по мнению А. А. Леонова была нарушена во время стыковки «Союза-19» и «Аполлона»?,«Через порог не здороваются»,"«Спасибо вашему дому, пойду к другому»","«Вот тебе Бог, а вот порог»",«Незваный гость хуже татарина»
3,"Какой из этих городов не является центром одного из федеральных округов, созданных указом В. В. Путина?",Красноярск,Нижний Новгород,Хабаровск,Ростов-на-Дону
4,Какой женщине Сергей Есенин посвятил строки: «И что-то резкое в лицо бросали мне»?,З. Райх,Н. Вольпин,С. Толстая,А. Дункан
5,Какое слово переводится с греческого как «козлиная песнь»?,трагедия,романс,серенада,комедия
6,Из какого из этих озер берет начало Голубой Нил?,Тана,Рудольф,Абая,Ауаса
7,Это имя вошло в историю как непосредственного исполнителя покушения на Гитлера 20 июля 1944 года.,К.Штауффенберг,В.Шелленберг,А.Розенберг,Э.Бломберг
8,Во время какой войны была впервые применена авиация?,Итало-турецкая,Франко-сирийская,Третья англо-афганская,Вторая англо-бурская
9,"С каким именем связана популярная в советское время песня ""Орленок""?",Зямка Копач,Павлик Морозов,Валя Котик,Марат Казей
