,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называлось место в русской избе, куда помещались иконы?",Красный угол,Красный подвал,Красный чердак,Красная площадь
1,Как называли жриц любви в Древней Греции?,Гетера,Гейша,Наложница,Куртизанка
2,Сколько лепестков у цветка картофеля?,Пять,Девять,Три,Семь
3,Какой актёр не снимался в кино в роли Остапа Бендера?,Олег Табаков,Андрей Миронов,Сергей Юрский,Сергей Крылов
4,Бронзовая версия какой картины Рембрандта выполнена россиянами в Амстердаме?,«Ночной дозор»,«Пир Валтасара»,«Польский всадник»,«Возвращение блудного сына»
5,"Кто был первым советским фигуристом, ставшим чемпионом мира в мужском одиночном катании?",Сергей Волков,Игорь Бобрин,Александр Фадеев,Сергей Четверухин
6,Какие отец и сын были оба удостоены Нобелевской премии по физике?,Брэгги,Резерфорды,Капицы,Чедвики
7,Чего не было в пассажирском самолёте «Илья Муромец»?,Холодильника,Электрического освещения салона,Туалета,Кроватей
8,Какому множителю основной величины в системе СИ соответствует приставка ПЕТА?,10^15,10^12,10^-15,10^-18
9,"Какая картина  была запрещена к показу, став первой картиной, подвергшейся цензуре в Российской Империи?",«Иван Грозный и сын его Иван»,«Бурлаки на Волге»,«Не ждали»,«Боярыня Морозова»
