,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой клавиши не найдешь на современной стандартной клавиатуре ноутбука?,F13,Num Lock,Fn,Pause Break
1,Чего больше в организме человека?,Воды,Глюкозы,Соляной кислоты,Углекислого газа
2,Какое из этих слов - название гриба?,Козляк,Ежовник,Волчанка,Барвинок
3,Какой город является столицей Японии?,Токио,Пхеньян,Сеул,Пекин
4,"Какие две страны ""на пару"" создали сверхзвуковой пассажирский самолет ""Конкорд""?",Франция и Англия,Франция и Германия,Англия и США,Англия и Германия
5,Как назывался первый в мире арктический ледокол?,«Ермак»,«Фрам»,«Пайлот»,«Святогор»
6,Какого козленка нет в детской опере М. Коваля?,Забывайка,Болтушка,Всезнайка,Бодайка
7,Какой из этих штатов вошел в США позже других?,Юта,Пенсильвания,Мэриленд,Делавэр
8,В какой стране находятся горы Митумба?,Демократической Республике Конго,Судане,Алжире,Намибии
9,Какой параметр электрического сигнала почти повторяется по величине на входе и выходе эмиттерного и истокового повторителей?,Напряжение,Частота,Мощность,Ток
