,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что в США предсказывает Великий Фил?,Приход весны,Итоги выборов,Индекс Доу-Джонса,Цену на нефть
1,Когда отмечается День Независимости США?,4 июля,4 сентября,4 июня,4 августа
2,Как называется писательский ресторан в романе Булгакова «Мастер и Маргарита»?,«У Грибоедова»,«У Герцена»,«У Гончарова»,«У Горького»
3,Как называется израильский однопалатный парламент?,Кнессет,Меджлис Аш-Шура,Меджлис,Сансад
4,В каком городе находится международный аэропорт имени Христофора Колумба?,Генуя,Богота,Санто-Доминго,Кадис
5,Какое женское нижнее бельё предназначено для верхней части тела?,камисоль,гёрдл,женские боксёры,тонг
6,Как называются одресневевшие части стеблей прядильных растений?,костра,фланель,пакля,койр
7,"Где 6 августа 1915 года произошла контратака при отражении немецкой газовой атаки, известная как «атака мертвецов»?",Осовец,Данциг,Брест-Литовск,Новогеоргиевск
8,Кто из полководцев Красной Армии был организатором изгнания войск генерала П. Н. Врангеля из Северной Таврии и Крыма?,М. Фрунзе,А. Егоров,М. Тухачевский,К. Ворошилов
9,Кто из этих писателей пожертвовал деньги полученной им Нобелевской премии в пользу голодающих России?,Анатоль Франс,Ромен Роллан,Бернард Шоу,Кнут Гамсун
