,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто помогал рыцарю облачаться в тяжелые доспехи?,Оруженосец,Адвокат,Дворецкий,Телохранитель
1,В каком федеральном округе РФ находится Магадан?,Дальневосточный,Северо-Западный,Сибирский,Уральский
2,"Какой фильм Леонида Гайдая существует, помимо русскоязычной, во второй версии — на финском языке?","""За спичками""","""Не может быть""","""Деловые люди""","""Бриллиантовая рука"""
3,Какой актёр читал закадровый текст в фильме «Берегись автомобиля»?,Юрий Яковлев,Виталий Соломин,Вячеслав Тихонов,Ефим Копелян
4,Какая из этих известных актрис поглощена неженским увлечением — коллекционированием ножей?,А. Джоли,Н. Кидман,Ш. Терон,Н. Портман
5,У какого из этих слов нет омонима?,Сурок,Норка,Ласка,Лама
6,Что было эквивалентом денег в произведениях Дмитрия Емца о волшебнице Тане Гроттер?,Дырка от бублика,Шиш с маслом,От жилетки рукава,Дуля с маком
7,Название какого музыкального коллектива было составлено из последних букв имён его участников?,’N Sync,W. A. S. P.,INXS,TLC
8,"Сын какого давнего врага д'Артаньяна пытался вызвать на дуэль сына Атоса, виконта де Бражелона?",Де Вард,Де Жюссак,Де Бикара,Де Рошфор
9,"Какое индейское племя не входило в конфедерацию Иллинойс, в честь которой был назван один из штатов США?",Месквоки,Тамароа,Пеория,Мичигамея
