,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое животное существует на самом деле?,овцебык,козлотур,конеяк,коровосвин
1,Как на Древней Руси называли скупщика рыбы или мяса?,Прасол,Уздень,Рында,Вырник
2,В какой прыжковой дисциплине выступал олимпийский чемпион Виктор Санеев?,Тройной прыжок,Прыжки в высоту,Прыжки в длину,Прыжки с шестом
3,Как называется торжественная заключительная часть спектакля?,Апофеоз,Ода,Апогей,Эпилог
4,Назовите год присуждения Михаилу Горбачеву Нобелевской премии мира.,1990,1989,1988,1991
5,Для защиты от каких кочевых племен было начато возведение Великой Китайской стены в III в. до н.э.?,Хунну,Сяньби,Манчжуры,Кидани
6,Согласно какой шкале температур вода закипает при 80 градусах?,Реомюра,Фаренгейта,Цельсия,Кельвина
7,"Кто, согласно легенде, является основательницей Карфагена?",Дидона,Креуса,Елена,Таис
8,Какое из этих озер Швейцарии имеет наибольшую глубину?,Лаго-Маджоре,Боденское озеро,Бриенцское озеро,Цугское озеро
9,Каким было лучшее достижение мужской футбольной сборной США за всю историю чемпионатов мира?,Бронзовые медали,Четвертое место,Выход в четвертьфинал,Серебряные медали
