,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая революция разделила ЧССР на независимые Чехию и Словакию?,Бархатная,Атласная,Ситцевая,Шелковая
1,Какой общественный транспорт в России остановится у остановки с табличкой желтого цвета?,Автобус,Троллейбус,Маршрутное такси,Трамвай
2,Какой из этих элементов — неметалл?,Селен,Марганец,Тантал,Цирконий
3,Кто был по профессии киногерой Индиана Джонс?,Археолог,Метеоролог,Палеонтолог,Географ
4,В каком из городских парков Вены расположен парк развлечений?,Пратер,Фольксгартен,Штадтпарк,Ратушный парк
5,"Как звали первую женщину-офицера русской армии, участвовавшую в Отечественной войне 1812 года?",Надежда,Людмила,Зинаида,Александра
6,На гербе какого города изображён верблюд?,Челябинск,Саратов,Самара,Нижний Новгород
7,"Как называется мультфильм режиссера Александра Петрова, удостоенный в 2000 году премии Оскар?",«Старик и море»,«Корова»,«Русалка»,«Моя любовь»
8,Какой период в истории Японии следовал сразу после периода Хэйан?,Камакура,Муромати,Нара,Яёй
9,Какой горячий спиртной напиток изначально включал в себя пять обязательных компонентов?,"""Пунш""","""Глинтвейн""","""Грог""","""Гоголь-моголь"""
