,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется остров, расположенный в западной части моря Сулавеси, к северо-востоку от острова Калимантан?",Таракан,Цикада,Клоп,Комар
1,"Чью эмблему иногда характеризуют словами «Хитер, как змей, и выпить не дурак»?",Медиков,Пожарных,Связистов,Летчиков
2,Какая разновидность закусочных появилась во Франции после пребывания там русских казаков?,Бистро,Кабак,Трактир,Таверна
3,Кто первым достиг Южного полюса?,Амундсен,Беллинсгаузен,Скотт,Лазарев
4,Какое имя у трубадура в одноимённой опере Дж. Верди?,Манрико,Мелот,Флорестан,Руис
5,У какого животного коренные зубы могут смениться в течение жизни 6 раз?,Слон,Медведь,Зубр,Тигр
6,Какая из этих иноязычных частей сложных слов произошла от греческого слова «ветер»?,Анемо…,Сапро…,Прото…,Ангио…
7,На каком острове расположены сразу две столицы разных государств?,Гаити,Калимантан,Новая Гвинея,Тимор
8,Кто из ниже перечисленных деятелей стал первым в истории государства Российского генералом-прокурором?,П. И. Ягужинский,А. И. Глебов,Г. Р. Державин,Я. П. Шаховской
9,"Как в русском бильярде называется удар, при котором биток попадает сначала в борт, а затем в прицельный шар?",Абриколь,Трик-шот,Кросс-дабл,Сплит
