,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Где поел отрубей воробей из стихотворения С. Я. Маршака ""Где обедал воробей""?",У носорога,У журавля,У медведя,У кенгуру
1,Кто прославился злодейским поджогом храма Артемиды в Эфесе?,Герострат,Пирр,Валтасар,Гераклит
2,"Какая птица кормит птенцов ""молоком"", выделяемом из зоба?",Голубь,Курица,Воробей,Ворона
3,По какому показателю йоркширский терьер по кличке Муха-Цокотуха попал в Книгу рекордов России?,Самая маленькая собака в стране,Самая дорогая собака этой породы,Побила рекорд долгожительства,Родила рекордное количество щенков
4,Специалисты какой профессии могут страдать от кессонной болезни?,Водолазы,Врачи,Парикмахеры,Кондитеры
5,Какой полководец был смертельно ранен в Бородинском сражении?,Багратион,Барклай-де-Толли,Беннигсен,Раевский
6,В какой из этих стран протекает река Лимпопо?,Зимбабве,Заир,Лесото,Конго
7,"Одним из политиков, именуемых «железные леди», была израильский премьер Голда Меир. Какова была её фамилия в девичестве?",Мабович,Рабинович,Ицикович,Абрамович
8,"Что такое ""венецианская решётка""?",Пояс верности,Карнавальная маска,Ювелирное изделие,Орудие пытки
9,Смесь какой кислоты с ее ангидридом химики называют «олеум»?,Серной,Хлорной,Соляной,Азотной
