,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой дворец украшает Дворцовую набережную Санкт-Петербурга?,Зимний,Летний,Осенний,Весенний
1,В какой группе раньше играли музыканты группы «Кипелов»?,«Ария»,«Аквариум»,«ДДТ»,«Машина Времени»
2,В каком городе убили русского драматурга Александра Грибоедова?,Тегеран,Багдад,Дамаск,Триполи
3,В каком виде спорта прославился норвежец Уле-Эйнар Бьёрндален?,Биатлон,Сноуборд,Горнолыжный слалом,Прыжки с трамплина
4,"Кто из этих насекомых относится к тому же отряду, что и муха?",Комар,Шершень,Кузнечик,Стрекоза
5,Кого изучает лепидоптеролог?,Бабочек,Летучих рыб,Летучих мышей,Сов
6,В годы правления какого российского монарха случился соляной бунт?,Алексей Михайлович,Анна Иоанновна,Петр Алексеевич,Иван IV
7,Ионы какого химического элемента придают рубинам красную окраску?,Хром,Медь,Кремний,Марганец
8,Какой чемпион мира по боксу в супертяжёлом весе среди профессионалов прожил почти 100 лет?,Макс Шмелинг,Джо Луис,Джин Танни,Примо Карнера
9,Какой вид был признан Бабочкой года в Германии в 2017 году?,Желтушка луговая,Малый ночной павлиний глаз,Бражник молочайный,Пяденица крыжовниковая
