,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что было нарисовано на холсте в каморке Папы Карло?,Котелок,Дверь,Золотой ключик,Сверчок
1,По чему катаются на буере?,Лёд,Трясина,Вода,Мостовая
2,В какой стране изобрели зонт?,Китай,Италия,Англия,Япония
3,Какой из этих напитков изначально был изобретен для борьбы с малярией?,Тоник,Крем-сода,Бионад,Пунш
4,"Кто основал компанию ""Опель""?",Адам Опель,Рикки фон Опель,Фридрих Луцман,Александр Даррак
5,"Как называется атомная станция в США, на которой в 1979 году произошла одна из крупнейших в истории ядерной энергетики авария?",Три-Майл-Айленд,Род-Айленд,Шорт-Айленд,Лонг-Айленд
6,В центральном парке какого города установлен памятник животным — участникам войн?,Лондон,Берлин,Токио,Париж
7,Какой углеводород имеет наименьшую молярную массу?,Метан,Бутан,Пропан,Этан
8,Кто автор стихотворения «Отдать тебе любовь...»?,Роберт Рождественский,Андрей Вознесенский,Эдуард Асадов,Вероника Тушнова
9,Какой великий магистр считается основателем Тевтонского ордена?,Генрих Вальпот фон Бассенхайм,Герман фон Зальца,Герхард фон Мальберг,Отто фон Керпен
