,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой «титул» присвоила себе Фрекен Бок из сказки А. Линдгрен?,Домоправительница,Домовоительница,Домостроительница,Домоцарительница
1,Сколько присяжных участвуют в судебных заседаниях по уголовным делам в России?,12,10,14,по-разному
2,Какой материк пересекает все меридианы Земли?,Антарктида,Африка,Австралия,Евразия
3,"В какой стране в полночь принято гасить свет, чтобы сохранить тайну новогодних поцелуев?",Болгария,Испания,Греция,Китай
4,Как называют сделку с немедленной оплатой?,Спот,Своп,Чек,Свитч
5,Кто был самым молодым лауреатом Нобелевской премии по литературе?,Редьярд Киплинг,Михаил Шолохов,Эрнест Хемингуэй,Джордж Бернард Шоу
6,"Какая из этих опер Р. Вагнера не входит в тетралогию ""Кольцо Нибелунгов""?",Парсифаль,Валькирия,Гибель богов,Зигфрид
7,"Кому принадлежит образ ""народного заступника"" в поэме Н. А. Некрасова ""Кому на Руси жить хорошо""?",Гриша Добросклонов,Митродор Губин,Матрёна Корчагина,Ермила Гирин
8,Какой из динозавров был впервые описан Уильямом Баклэндом в 1824 году?,Мегалозавр,Птеродактиль,Ихтиозавр,Плезиозавр
9,Какая провинция Нидерландов была создана в 1986 году на осушенных территориях?,Флеволанд,Фрисландия,Гелдерланд,Оверэйсел
