,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой род деятельности является традиционным для американского ковбоя?,Пастух,Киноактер,Разбойник,Охотник
1,Что рекомендуют принять врачи после укуса осы?,Супрастин,Анальгин,Аспирин,100 грамм
2,Чем поливают друг друга победители этапа «Формулы-1» в Бахрейне?,газировкой,шампанским,кумысом,отваром лепестков роз
3,Что из перечисленного не входит в слуховой орган человека?,Уздечка,Стремечко,Молоточек,Наковальня
4,"Какое из этих слов обозначает не только танец, но и предмет мужской одежды?",Болеро,Самба,Фарандола,Мазурка
5,На надгробии какого поэта есть слова: «Из тяжести недоброй и я когда-нибудь прекрасное создам»?,Осип Мандельштам,Сергей Есенин,Иосиф Бродский,Алексей Толстой
6,Какой король потерпел поражение в русско-шведской войне (1788-1790 гг.)?,Густав III,Фредрик I,Карл XIII,Эрик XIV
7,В каком городе находится самый большой планетарий в мире?,Санкт-Петербург,Москва,Мюнхен,Чикаго
8,"Под каким названием также известно понятие ""расстояние городских кварталов"", введённое немецким математиком Германом Минковским?",Метрика Манхэттена,Планировка Александерплац,Изобата Мурано,Топография Монмартра
9,Кто из них не социолог?,Анри Луи Ле Шателье,Пьер Бурдье,Нейл Смелзер,Энтони Гидденс
