,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется приспособление в виде клина, накладываемое на рельсы для остановки подвижного состава?",Башмак,Сандалия,Ботинок,Туфля
1,"Без приобретения какого статуса невозможно сыграть в составе команды телезрителей против знатоков ""Что? Где? Когда?""",Автор вопроса,Энтузиаст,Победитель-гонщик,Завсегдатай
2,Что кодировало информацию на перфокарте?,Отверстия,Дорожки,Зубцы,Узелки
3,О чем писал Шекспир в строке: «Я встретился с ночной кобылой...»?,О кошмаре,О роке,О смерти,О туче
4,Как выглядит международный знак запрета добычи рыб на определённой акватории?,Зачёркнутый рыболовный крючок,Зачёркнутый рыболовный траулер,Зачёркнутый поплавок,Зачёркнутая рыболовная сеть
5,"Откуда Стругацкие позаимствовали фразу ""Я приближался к месту моего назначения"" для начала повести ""Понедельник начинается в субботу""?","""Капитанская дочка"" А. С. Пушкина","""Жизнь Арсеньева"" И. А. Бунина","""Путешествие из Петербурга в Москву"" А. Н. Радищева","""Казаки"" Л. Н. Толстого"
6,Какое созвездие древние греки называли Арктофилакс («Страж медведицы»)?,Волопас,Стрелец,Возничий,Большой Пёс
7,В какой род обезьян входят только эти два вида: обыкновенный и карликовый?,Шимпанзе,Гиббон,Орангутан,Горилла
8,"Где работает главный герой пьесы П. Когоута ""Нули""?",В туалете,В магазине,В ночлежке,В аптеке
9,Чем заканчивается сюжет романа К. Абэ «Женщина в песках» для главного героя Дзюмпэя Ники?,Оставляет мысли о побеге,Убивает пленившую его женщину,Сбегает из заточения,Погибает
