,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется популярный журнал?,«Огонёк»,«Уголёк»,«Фитилёк»,«Костерок»
1,Кто из них не змея?,Ужвий,Боа,Эфа,Мамба
2,"Какой летательный аппарат иначе называется ""геликоптер""?",Вертолет,Самолет,Ракета,Дирижабль
3,"Какую функцию выполняет уменьшенная копия Пизанской башни, стоящая в пригороде Чикаго?",Водонапорная,Сторожевая,Маяк,Пожарная
4,Чему равен факториал 0?,1,Бесконечности,0,-1
5,"Какая фамилия была у директора гимназии, которую закончил Владимир Ульянов?",Керенский,Столыпин,Романов,Милюков
6,Какая птица улетает зимой на юг?,Перепел,Свиристель,Рябчик,Щегол
7,"Кто автор этой цитаты: «Как ни старайся, когда больно — болит»?",Х. Мураками,Парменид,Л. Толстой,С. Спилберг
8,Какая из этих стран некогда называлась «Новая Голландия»?,Австралия,Индонезия,Южная Африка,Суринам
9,"Кто исполнил роль Гризабеллы в оригинальной постановке мюзикла ""Кошки""?",Элейн Пейдж,Барбра Стрейзанд,Сара Брайтман,Джуди Денч
