,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из этих рек протекает по территории Индии?,Брахмапутра,Меконг,Тигр,Кагаян
1,Что традиционно едят американцы в День благодарения?,Индейку,Пулярку,Гуся,Карпа
2,Какая из литературных героинь Льва Толстого в девичестве носила фамилию Облонская?,Анна Каренина,Екатерина Маслова,Анна Шерер,Элен Безухова
3,Кто из этих великих художников долго жил на Таити?,Гоген,Матисс,Дега,Сезанн
4,Какой город на Украине долгое время назывался Ворошиловград?,Луганск,Донецк,Мариуполь,Горловка
5,"«Сия пустынная страна, священна для души поэта». О чем писал А. С. Пушкин?",Бессарабия,Украина,Крым,Греция
6,Где в Сталинграде был пленен Паулюс?,Универмаг,Мельница,Вокзал,Дом офицеров
7,Когда формально закончилось состояние войны между Советским Союзом и Германией?,25 января 1955 года,2 сентября 1945 года,9 мая 1945 года,9 июля 1951 года
8,Какое растение является символом штата Аризона (США)?,Карнегия гигантская,Клевер луговой,Незабудка альпийская,Камелия японская
9,Какой самый южный город Земли?,Ушуая,Пуэрто-Уильямс,Кейптаун,Порт-Элизабет
