,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как Кот в сапогах отрекомендовал королю своего хозяина в сказке Шарля Перро?,Маркиз де Карабас,Герцог де Буратино,Граф де Артемон,Барон де Дуремар
1,За кого вышла замуж Муха-цокотуха?,за комара,за паука,за шмеля,за овода
2,Кто написал «Краденое солнце»?,Корней Чуковский,Петр Чайковский,Тарас Шевченко,Леся Украинка
3,Кто из австрийских композиторов уже в шесть лет давал концерты?,Вольфганг Амадей Моцарт,Густав Малер,Рихард Штраус,Франц Йозеф Гайдн
4,Какое животное является талисманом харьковского футбольного клуба «Металлист»?,Хорек,Сокол,Динозавр,Муравей
5,В каком фильме Марина Влади и Владимир Высоцкий первый и последний раз сыграли вместе?,"""Их двое""","""Служили два товарища""","""Пусть начнется праздник""","""Единственная"""
6,В каком городе родился русский эстрадный артист и певец Александр Вертинский?,Киев,Рига,Одесса,Варшава
7,Где находится город Мглин?,В Брянской области ,В Калужской области ,В Воронежской области,В Московской области
8,В репертуаре какого из перечисленных исполнителей и музыкальных групп нет песни с названием «Карлсон»?,«Ляпис Трубецкой»,Витас,«Ленинград»,Василий К.
9,Какое из перечисленных географических названий является тавтологией?,Хребет Нуратау (Узбекистан),Степь Сарыарка (Казахстан),Река Мургаб (Туркмения),Озеро Сонкёль (Киргизия)
