,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Слово ""папуасы"" переводится на русский язык как ...",Курчавые,Темные,Черные,Странные
1,Под каким животным герои фильма «Необыкновенные приключения итальянцев в России» искали клад?,Лев,Слон,Собака,Конь
2,Во главе чего стоял Перикл?,Афины,Рим,Ливия,Персия
3,Перу какого фантаста принадлежит известный рассказ «Три смерти Бена Бакстера»?,Р. Шекли,У. Тенн,А. Бестер,К. Булычев
4,В каком часовом поясе находится город Москва?,4,3,5,2
5,Какие змеи насиживают кладку?,Питон,Аспид,Гюрза,Тайпан
6,"Как закончил свою мысль Шарль де Голль: «Как можно управлять страной, в которой 246...»?",Сортов сыра,Партий,Диалектов,Замков
7,Какое слово произошло от греческого «подражательный»?,Мимика,Пародия,Копия,Стилизация
8,"В какую степень нужно возвести 10, чтобы получить дециллион?",33,42,36,39
9,Кто автор книги «Нормандия-Неман. Воспоминания военного летчика»?,Франсуа де Жоффр,Жорж Андре,Марсель Лефевр,Марсель Альбер
