,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается строка из песни «Чунга-Чанга», которая начинается словами «Наше счастье постоянно…»?",Жуй кокосы! Ешь бананы!,Мы живём тут сыто-пьяно!,Не страшны нам хулиганы!,Фестиваль проходит в Каннах!
1,Какой из этих титулов имел де Бражелон из книги Александра Дюма?,Виконт,Барон ,Маркиз,Граф
2,От чьего имени ведётся повествование о Шерлоке Холмсе в большинстве произведений Конан Дойла?,Доктора Ватсона,Шерлока Холмса,Инспектора Лестрейда,Миссис Хадсон
3,Как звали французского революционера XVIII века Робеспьера?,Максимилиан,Оноре Габриэль,Жорж Жак,Жан Жак
4,Какое происхождение имеет горная порода игнимбрит?,магматическое,мантийное,метаморфическое,осадочное
5,"Кто попался на крючок герою повести ""Старик и море""?",Марлин,Кит,Тунец,Акула
6,Какое астрономическое явление жители Земли могут наблюдать один раз в 76 лет?,Комета Галлея,Затмение Солнца,Затмение Луны,Парад планет
7,К какому семейству относятся пыжики?,Чистиковые,Кулики-сороки,Водорезовые,Трёхпёрстки
8,"Что изображено на эмблеме разведки Израиля ""Моссад""?",Менора,Лев,Кувшин,Щит с мечами
9,Сюжет какого произведения Джек Лондон в момент творческого кризиса приобрёл за небольшую сумму у начинающего писателя Синклера Льюиса?,"""Бюро убийств""","""Приключение""","""Алая чума""","""Лунная долина"""
