,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что отсутствует в боевом патроне самозарядного пистолета?,Пыж,Гильза,Порох,Пуля
1,Станции с каким названием нет в московском метро?,«Торпедо»,«ЦСКА»,«Спартак»,«Динамо»
2,Какой из этих элементов входит в химический состав снежинок?,Водород,Гелий,Углерод,Азот
3,Крупинки какого минерала содержит наждачная бумага?,Корунда,Кварца,Слюды,Халцедона
4,Как по-другому называется городская ласточка?,Воронок,Землячка,Касатка,Домовушка
5,Какой предмет одежды или обуви сыграл трагическую роль в судьбе писателя — героя позднесоветского одноименного фильма-памфлета?,Шапка,Пиджак,Тапочки,Плащ-палатка
6,Кто автор слов: «Любите книгу — источник знаний!»?,Максим Горький,Лев Толстой,Владимир Ленин,Александр Герцен
7,Какая из этих звёзд входит в созвездие Большой Медведицы?,Алькор,Альтаир,Альбирео,Альдебаран
8,Кому принадлежит высказывание: «Мои убеждения не выпадают вместе с зубами от недостатка витаминов в лагерном рационе»?,Дмитрий Карбышев,Януш Корчак,Варлам Шаламов,Александр Солженицин
9,Чем является пьеса Тома Стоппарда «Розенкранц и Гильденстерн мертвы» по отношению к шекспировскому «Гамлету»?,Спин-оффом,Таглайном,Сиквелом,Рир-проекцией
