,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется главная премия российского телевидения?,ТЭФИ,"""Ника""","""Эмми""","""Грэмми"""
1,Какое насекомое изображено на логотипе федеральной программы цифрового эфирного телевидения России?,Бабочка,Стрекоза,Пчела,Божья коровка
2,Кто в своей работе использует канюлю?,Медицинские работники,Архитекторы,Художники,Кулинары
3,Капитаном какой футбольной команды был Егор Титов?,«Спартак» (Москва),«Торпедо»,«Локомотив»,«Динамо» (Киев)
4,"Какой поэт является автором строк: «Мы выбираем, нас выбирают, как это часто не совпадает...»?",М. Танич,А. Вознесенский,А. Макаревич,Л. Дербенёв
5,"Кто был отцом Пана, бога лесов, полей и скота?",Гермес,Марс,Аполлон,Ксанф
6,"Кто руководил Русским царством, когда Петр I уезжал из России?",Федор Ромодановский,Борис Шереметев,Франц Лефорт,Александр Меншиков
7,Какой парк находится в столице Каталонии городе Барселона?,Цитадели,Эрмитаж,Променад,Люксембургский сад
8,Какой художник является автором утверждённого рисунка медали «За оборону Севастополя» в годы Великой Отечественной войны?,Н. Москалёв,С. Дмитриев,А. Пащенко,А. Кузнецов
9,"Кто или что не носит имя ""Голод""?",Балет Мориса Бежара,Известный шахматист,Художественный фильм,Роман Кнута Гамсуна
