,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что такое Килиманджаро?,Гора,Озеро,Город,Река
1,Какой формы пчелиные соты?,Шестиугольные,Пятиугольные,Четырёхугольные,Треугольные
2,Как называется середина шахматной партии?,Миттельшпиль,Гамбит,Цугцванг,Мидлтайм
3,В каком веке в русском военно-морском флоте появились тельняшки?,В XIX,В XVIII,В XVII,В XX
4,В какой из этих столиц находится музей Кон-Тики?,Осло,Стокгольм,Париж,Копенгаген
5,В каком из этих городов нет памятника И. А. Крылову?,Владимир,Москва,Санкт-Петербург,Тверь
6,Кто был первым французским королем из династии Бурбонов?,Генрих IV,Карл IX,Людовик XIII,Генрих III
7,В честь кого биологом Д. Роули была названа летающая лягушка Елены - Rhacophorus helenae?,Своей  матери,Своей жены,Своей сестры,Елены Прекрасной
8,Кто из этих Римских пап первый антиепископ Рима?,Наталий,Лин,Эварист,Сотер
9,Кто был первым программистом?,Ада Лавлейс,Блез Паскаль,Чарльз Беббидж,Эдсгер Дейкстра
