,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто в мультфильме ""Летучий корабль"" восклицал ""Эх, жизнь моя жестянка, да ну ее в болото!""?",Водяной,Принц Флоризель,Ведьмочка Стеллочка,Леший
1,"Как называется безразличное, безучастное отношение к окружающему?",Апатия,Симпатия,Кантатия,Мастопатия
2,Кто назван голосистым в знаменитом романсе А. А. Алябьева?,Соловей,Футбольный комментатор,Павлин,Петух
3,Столица какого государства находится в Буэнос-Айресе?,Аргентина,Венесуэла,Бразилия,Колумбия
4,Столица какого из этих государств не является городом-миллионером?,Австралия,Бразилия,Мадагаскар,Венесуэла
5,Какая одежда названа не в честь человека?,кофта худи,плащ макинтош,шляпа стетсон,куртка френч
6,Какая река есть в Западной Сибири?,Вах,Ихма,Эх,Охо
7,"Какой из этих спортсменов не входит в четвёрку тяжелоатлетов, побеждавших на трёх Олимпиадах?",Василий Алексеев,Наим Сулейманоглу,Пиррос Димас,Халил Мутлу
8,Каково приблизительное значение средней солёности воды Мирового океана?,35 промилле,59 промилле,47 промилле,71 промилле
9,"Что такое ""Тактический ядерный пингвин""?",Сорт крепкого шотландского пива,Китайская баллистическая ракета,Прозвище чилийского боксёра,Название австралийской панк-группы
