,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что туристы бросают в фонтан Треви, чтобы вернуться в Рим?",монеты,загранпаспорта,визитные карточки,мобильные телефоны
1,Что Александр Сергеевич Пушкин принёс в дар фонтану Бахчисарайского дворца?,две розы,три слезинки,один рубль,четыре перчатки
2,Как итальянцы называют особо рьяных футбольных болельщиков?,Тиффози,Фантоцци,Скудетто,Чичероне
3,Где находилась вторая столица Римской Империи после её раскола на Западную и Восточную?,Константинополь,Багдад,Александрия,Киев
4,Как называется продажа товара на внешнем рынке по ценам ниже цен внутреннего рынка?,Демпинг,Лизинг,Толлинг,Клиринг
5,Кто забросил победный мяч в переигранные три секунды в финале баскетбольного турнира Олимпиады 1972 года со сборной США?,Александр Белов,Алжан Жармухамедов,Сергей Белов,Иван Едешко
6,"Что, по мнению французского живописца Одилона Редона, отличает истинного художника от дилетанта в отношении к искусству?","Боль, которую он от него испытывает","Деньги, которые он на нём зарабатывает","Удовольствие, которое он от него получает","Деньги, которые он готов за него отдать"
7,Какой отряд насекомых самый многочисленный по количеству видов?,Жесткокрылые,Прямокрылые,Равнокрылые хоботные,Чешуекрылые
8,Какой из полководцев командовал фронтами в течение наиболее длительного срока?,И. С. Конев,Л. А. Говоров,К. К. Рокоссовский,А. И. Ерёменко
9,"Кто из этих деятелей, изображенных на американских банкнотах разного достоинства, был министром финансов в правительстве Дж. Вашингтона?",Гамильтон,Грант,Джэксон,Франклин
