,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая бывает тишина?,Звенящая,Дребезжащая,Скрипящая,Булькающая
1,Благодаря кому из великих людей Рима возникло выражение «перейти Рубикон»?,Гай Юлий Цезарь,Спартак,Марк Аврелий,Ромул
2,Какого из этих цветов нет на флаге республики Армения?,Белый ,Синий,Красный,Оранжевый
3,С какой страной Нигер не граничит?,Камерун,Чад,Нигерия,Мали
4,Какой подмосковный город представляла некогда сильная и самобытная хоккейная команда «Химик»?,Воскресенск,Электросталь,Мытищи,Серпухов
5,В каком городе Тамерлан основал столицу своего государства?,Самарканд,Ташкент,Коканд,Бухара
6,Кто сокрушил империю Хорезмшахов?,Чингисхан,Тамерлан,Баязет I,Бабур
7,"От каких двух греческих слов образовано название костюма ""скафандр""?",Лодка и человек,Храм и человек,Сосуд и человек,Шар и человек
8,"Как называется самая большая медуза, имеющая диаметр более 2 метров, а длину щупалец – более 35 метров?",Цианея,Ируканджи,Корнерот,Аурелия
9,Какой девиз изображён на гербе лондонского района Сити?,"Господи, направляй нас",От великого к величайшему,Мы служим,Полагаться на себя
