,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иначе называют немецкого бульдога?,Боксёр,Шахматист,Фигурист,Атлет
1,Кто режиссер фильма «Белое солнце пустыни»?,Владимир Мотыль,Никита Миxалков,Эльдар Рязанов,Александр Рогожкин
2,С какого космодрома стартовал первый в мире космонавт?,Байконур,Плесецк,Куру,Капустин Яр
3,Закончите фразу Балбеса из «Кавказской пленницы»: «В соседнем районе жених украл...»,Члена партии,Первого секретаря,Члена профсоюза,Будущую тещу
4,Что из перечисленного является стадией работы сердечной мышцы?,Диастола,Фистула,Пустула,Эпистола
5,Чему равен (в градусах) внутренний угол правильного шестиугольника?,120,140,90,160
6,Кого сыграл Ю. Никулин в фильме «Девушка с гитарой»?,Пиротехника,Каскадера,Композитора,Председателя жюри
7,Укажите годы жизни Фридриха Энгельса.,1820-1895,1818-1883,1896-1974,1870-1924
8,Кто является лучшим рок-барабанщиком всех времен по версии журнала «Classic Rock»?,"Джон Бонэм, «Led Zeppelin»","Кит Мун, «The Who»","Иэн Пэйс, «Deep Purple»","Ринго Старр, «The Beatles»"
9,Сколько точек Лагранжа существует в системе из двух массивных космических тел?,5,3,7,1
