,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого персонажа не было среди Бременских музыкантов?,Гусь,Кот,Собака,Осёл
1,Правитель с каким именем был первым царем российского государства?,Иван,Владимир,Рюрик,Петр
2,Как заканчивается фраза И. Крамского о И. Шишкине: «Верстовой столб в развитии русского…»?,Пейзажа,Натюрморта,Портрета,Батального жанра
3,"Кто режиссер и главный герой фильма ""Танцы с волками""?",Кевин Костнер,Энтони Хопкинс,Мел Гибсон,Роберт де Ниро
4,Назовите имя отца Гамлета,Гамлет,Полоний,Клавдий,Лаэрт
5,Кто изобрёл нитроглицерин?,Асканио Собреро,Дмитрий Менделеев,Христиан Фридрих Шенбейн,Джемс Дьюар
6,"Чьим изображением является, по одной из версий, скульптура ""Дама из Эльче""?",Богини,Царицы,Жрицы,Путаны
7,Как называется двуручный меч?,Эспадон,Сарисса,Акинак,Фальчион
8,Какому из немецких вспомогательных крейсеров времен Второй мировой войны удалось захватить или потопить наибольшее количество кораблей?,«Пингвин»,«Корморан»,«Тор»,«Атлантис»
9,"Как в математике называются два последовательных числа, суммы простых множителей которых равны?",Рута — Аарона,Уильямса — Мэйса,Гехрига — Ди Маджио,Мантл — Марлиса
