,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,О чем думает бычок у Агнии Барто?,Сейчас я упаду,Сейчас я спать пойду,Сейчас еду найду,Сейчас с ума сойду
1,В какой горной системе находится Монблан?,Альпы,Карпаты,Анды,Кордильеры
2,"Как называется научное исследование, посвящённое одной теме?",монография,стенография,историография,литография
3,"Какое греческое числительное соответствует персидскому ""пендж""?",Пенте,Дью,Тетра,Трио
4,Назовите столицу Марокко.,Рабат,Дакка,Касабланка,Марракеш
5,Какой стихотворный размер используется в русской частушке?,Хорей,Верлибр,Раешник,Ямб
6,Кто из императоров учредил орден Святого Великомученика и Победоносца Георгия?,Екатерина II,Петр I,Екатерина I,Павел I
7,Какой схемы соединения обмоток трехфазных трансформаторов не существует?,"""Крест""","""Звезда""","""Треугольник""","""Зигзаг"""
8,Какая из перечисленных российских спортсменок является самой титулованной волейболисткой чемпионата России?,Елизавета Тищенко,Татьяна Грачёва,Евгения Эстес,Екатерина Гамова
9,"Двоюродным племянником какого наркома был барон Ромуальд Пиллар фон Пильхау, комиссар госбезопасности 2 ранга, расстрелянный в 1937 году?",Феликса Дзержинского,Георгия Чичерина,Анатолия Луначарского,Вячеслава Молотова
