,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета была шаль в старинном русском романсе?,тёмно-вишнёвая,светло-бордовая,бледно-лиловая,буро-горчичная
1,Какое холодное оружие дало название доисторическому хищнику семейства кошачьих?,Сабля,Секира,Ятаган,Перочинный нож
2,Кто из этих художников продолжил в своем творчестве Некрасовскую тему бурлаков?,Репин,Левитан,Серов,Суриков
3,Кого завёл в болото Иван Сусанин?,Поляков,Французов,Шведов,Немцев
4,"Какая страна НЕ участвовала в трехстороннем соглашении, на основании которого было создано государство Кипр?",Италия,Великобритания,Греция,Турция
5,Кто дублировал голос Арчила Гомиашвили в фильме Л. Гайдая «Двенадцать стульев»?,Юрий Саранцев,Ефим Копелян,Николай Караченцов,Владимир Кенигсон
6,"Что изображено на картине Клода Моне «Впечатление», положившей начало импрессионизму?",восход солнца,шторм,вокзал в Париже,собор в Руане
7,"Кто из этих асов авиации является единственным в мире летчиком, совершившим четыре воздушных тарана?",Ковзан,Хлобыстов,Зеленко,Нестеров
8,Как называется воротник из кружев в виде пелерины?,Берта,Марта,Катрин,Лиззет
9,Кого из древнегреческих героев называли «ледяным» и «безгубым»?,Ахилл,Геракл,Одиссей,Аякс
