,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую роль Петр Мамонов сыграл в фильме «Царь»?,Иван Грозный,Борис Годунов,Павел I,Петр I
1,«Он никогда больше не прилетит». О ком или о чём печалился Малыш в сказке Астрид Линдгрен?,О Карлсоне,о бумеранге,о волшебнике в голубом вертолёте,об аисте
2,Какой из этих инструментов относится к духовым?,Карнай,Дутар,Рубаб,Чанг
3,"Что в переводе с греческого означает ""атом""?",Неделимый,Мельчайший,Невидимый,Невесомый
4,"Назовите итальянский город, где работал великий Страдивари и где до сих пор развито производство музыкальных инструментов",Кремона,Верона,Болонья,Падуя
5,"Кто из русских бардов снялся в телесериале ""Семнадцать мгновений весны""?",Визбор,Высоцкий,Окуджава,Галич
6,Как называют опухолевидное разрастание соединительной ткани кожи?,Келоид,Невус,Дермоид,Папиллома
7,Какой девиз был написан на родовом гербе Шекспиров?,Не без права,Предан королю,Потрясающий копьем,Твоя сила в словах
8,"Какой король, пользуясь собственным ключом, часто посещал мастерскую Диего Веласкеса и, сидя в специальном кресле, любил наблюдать за работой художника?",Филипп IV Габсбург,Филипп III Смелый,Филипп IV Красивый,Филипп V Бурбон
9,"Какую форму принимает мыльная плёнка, натянутая на две проволочные окружности, перпендикулярные линии, соединяющей их центры?",Катеноид,Параболоид,Геликоид,Гиперболоид
